Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,INFRATEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2000-05-08,,393.1,34.6,,28.55,,,,156.2,590.4,826.75,,1324.65,38.0,,241.35,1604.6,437.55,260.45,886.1,779.55,2392.95,210.1,,7597.8,131.8,520.35,,,,281.5,,,,102.25,,324.0,,198.4,461.1,,144.5,106.2,,65.6,,,54.05,2878.1,658.5
2000-05-09,,395.15,36.15,,30.8,,,,158.95,589.8,820.05,,1381.15,38.0,,242.0,1568.65,424.95,261.4,876.45,761.15,2456.05,219.0,,7876.0,129.25,529.1,,,,272.8,,,,100.45,,328.35,,197.15,449.15,,144.85,104.6,,65.5,,,53.2,2945.3,707.45
2000-05-10,,391.6,35.8,,31.6,,,,161.9,590.15,824.35,,1303.95,37.85,,227.3,1474.3,441.75,262.65,870.0,743.05,2415.9,215.25,,7760.95,133.1,533.0,,,,261.8,,,,104.95,,325.25,,197.65,431.5,,143.8,104.2,,62.5,,,53.7,2854.9,623.05
2000-05-11,,388.25,35.15,,30.55,,,,159.7,593.8,792.3,,1279.45,38.15,,227.15,1297.4,448.65,265.8,873.1,729.4,2290.95,204.25,,7060.95,132.65,533.25,,,,230.4,,,,103.85,,316.75,,189.5,398.4,,138.05,102.65,,60.45,,,52.75,2540.4,548.3
2000-05-12,,378.1,35.25,,30.5,,,,157.55,570.15,775.6,,1264.5,37.9,,220.1,1156.4,461.05,262.1,810.5,737.0,2278.15,208.25,,6860.9,133.6,559.45,,,,204.5,,,,104.9,,315.9,,187.1,357.05,,129.1,100.25,,61.1,,,50.8,2427.1,482.5
2000-05-15,,373.1,35.45,,30.7,,,,153.9,540.15,789.6,,1244.6,38.45,,220.5,1274.15,460.4,257.1,821.4,748.75,2323.4,209.25,,6939.3,136.7,580.45,,,,215.15,,,,104.45,,319.5,,188.6,354.2,,130.3,101.9,,59.6,,,51.8,2460.15,523.4
2000-05-16,,377.3,35.35,,29.35,,,,160.2,515.9,796.95,,1372.85,38.15,,220.9,1361.05,471.75,256.25,822.5,746.85,2328.6,207.95,,6863.9,143.2,625.8,,,,212.95,,,,105.85,,317.4,,188.25,385.85,,133.0,102.2,,59.85,,,50.15,2440.8,516.55
2000-05-17,,373.85,37.25,,30.0,,,,171.35,512.0,790.1,,1330.3,37.1,,237.65,1278.9,461.35,258.05,824.95,740.6,2317.2,209.7,,6962.85,152.55,618.55,,,,212.9,,,,113.85,,318.85,,190.15,400.6,,133.95,105.1,,62.6,,,52.0,2350.1,499.15
2000-05-18,,371.0,36.75,,29.45,,,,191.95,510.7,770.75,,1323.3,37.0,,232.7,1271.45,465.45,256.05,819.35,741.6,2354.8,210.05,,6897.85,155.8,604.7,,,,209.85,,,,115.85,,310.1,,184.3,409.4,,130.75,111.45,,62.8,,,49.2,2068.1,512.8
2000-05-19,,366.5,37.05,,29.55,,,,182.1,501.85,805.65,,1330.55,37.0,,232.4,1208.2,477.65,255.75,819.6,746.85,2246.6,210.1,,6456.35,153.5,619.05,,,,205.45,,,,114.8,,315.6,,185.3,454.15,,130.8,113.5,,59.7,,,46.45,1999.65,473.35
2000-05-22,,358.45,36.15,,28.5,,,,186.0,499.05,769.0,,1305.5,36.15,,226.45,1093.85,486.15,248.85,830.25,742.0,2220.85,205.6,,5939.0,153.05,628.45,,,,200.55,,,,114.85,,312.45,,182.8,442.05,,130.2,114.4,,59.85,,,46.65,1787.1,430.15
2000-05-23,,397.0,35.0,,29.0,,,,189.15,499.65,682.05,,1231.9,37.5,,221.05,994.8,501.9,233.75,823.85,727.6,2203.55,208.95,,6016.35,153.3,643.1,,,,187.3,,,,114.75,,314.75,,180.4,430.25,,128.9,115.45,,60.05,,,46.7,1830.05,423.3
2000-05-24,,428.25,35.35,,29.4,,,,211.85,501.75,697.2,,1247.95,34.55,,231.0,1001.1,486.4,242.1,806.6,712.35,2221.15,206.65,,6047.3,149.8,624.95,,,,196.05,,,,117.35,,312.75,,180.6,442.15,,129.75,118.25,,63.0,,,48.3,1817.05,425.4
2000-05-25,,421.95,35.1,,28.7,,,,229.55,509.9,680.5,,1247.4,33.55,,257.7,1018.5,473.0,233.6,828.65,711.85,2236.25,207.7,,6039.15,153.4,654.55,,,,219.6,,,,121.85,,312.8,,184.3,436.65,,121.6,114.45,,66.3,,,49.65,1812.6,433.0
2000-05-26,,424.1,34.95,,30.0,,,,240.4,549.55,697.35,,1266.15,33.3,,288.65,974.2,483.3,230.25,865.4,712.6,2503.0,207.65,,5978.35,151.05,671.8,,,,210.8,,,,123.1,,316.45,,187.8,416.75,,118.75,113.9,,68.0,,,50.85,1610.7,410.55
2000-05-29,,428.3,35.45,,29.8,,,,240.35,584.2,705.55,,1322.55,36.0,,290.65,984.9,541.3,224.65,876.0,726.55,2572.3,209.75,,5891.35,151.1,670.5,,,,214.15,,,,124.45,,339.45,,192.5,427.25,,122.9,116.0,,69.05,,,53.95,1671.4,441.35
2000-05-30,,420.6,35.3,,30.0,,,,229.6,598.4,721.25,,1355.5,38.9,,283.3,1097.7,543.65,223.8,897.55,726.15,2548.65,210.45,,6266.95,152.4,739.15,,,,229.3,,,,127.65,,343.8,,198.6,437.3,,122.8,116.55,,71.55,,,53.95,1722.15,489.3
2000-05-31,,426.15,36.1,,30.5,,,,205.4,620.25,773.0,,1393.45,40.9,,268.4,1229.45,478.45,230.3,924.0,723.15,2578.8,211.4,,6998.75,150.7,725.6,,,,248.9,,,,128.4,,343.9,,203.8,443.6,,124.3,122.2,,73.95,,,54.15,1867.85,521.85
2000-06-01,,426.25,35.6,,29.45,,,,181.05,607.15,777.0,,1334.65,38.35,,261.6,1122.15,496.35,229.25,938.35,716.8,2490.35,208.5,,6993.65,145.0,695.65,,,,219.05,,,,124.35,,339.2,,199.3,436.15,,122.35,119.25,,69.75,,,54.65,1756.7,502.8
2000-06-02,,422.35,35.15,,29.25,,,,182.9,619.95,791.5,,1329.65,37.45,,248.2,1256.85,525.35,244.5,946.6,734.7,2554.85,207.0,,7534.2,150.45,696.5,,,,212.7,,,,125.15,,337.45,,202.05,450.8,,118.85,133.6,,70.7,,,53.95,1889.85,550.45
2000-06-05,,418.55,35.4,,29.25,,,,195.35,612.8,765.0,,1274.5,38.15,,236.6,1391.9,544.7,247.05,926.3,748.9,2564.9,231.65,,8001.95,149.95,665.1,,,,210.1,,,,126.65,,339.2,,205.8,467.7,,119.15,130.3,,70.75,,,56.95,2061.85,586.5
2000-06-06,,419.9,35.45,,29.9,,,,195.3,613.0,735.95,,1277.1,36.6,,240.3,1493.3,530.7,244.6,933.7,762.8,2592.2,230.1,,7971.65,148.9,667.95,,,,212.55,,,,124.45,,338.8,,209.0,482.7,,119.25,133.95,,68.5,,,58.75,2296.2,625.5
2000-06-07,,416.6,35.6,,29.95,,,,207.7,602.15,742.4,,1298.2,36.45,,249.5,1475.75,513.2,239.5,935.8,788.45,2575.1,217.0,,7836.6,149.25,688.25,,,,215.3,,,,126.1,,337.95,,208.85,509.45,,121.6,130.6,,69.25,,,58.25,2428.75,637.9
2000-06-08,,,35.9,,29.05,,,,215.2,591.6,748.9,,1294.95,37.0,,252.4,1439.4,515.25,240.35,927.95,791.9,2611.3,212.95,,7906.9,152.75,707.6,,,,215.75,,,,129.25,,340.85,,220.2,569.25,,128.85,133.15,,69.0,,,57.65,2442.5,643.45
2000-06-09,,413.2,35.45,,28.5,,,,216.85,589.0,773.55,,1303.45,37.35,,261.25,1394.8,509.35,245.25,947.2,823.0,2605.05,214.15,,7935.05,153.2,699.5,,,,214.95,,,,129.55,,341.2,,223.0,527.45,,134.5,132.65,,67.9,,,56.15,2395.15,606.8
2000-06-12,,405.85,32.7,,29.4,,,,214.35,586.15,775.6,,1279.35,37.5,,260.05,1412.0,503.6,244.35,943.95,867.6,2536.55,210.6,,7764.2,150.85,688.25,,,,217.1,,,,130.8,,339.4,,218.2,489.0,,137.25,129.15,,67.8,,,58.15,2376.45,554.2
2000-06-13,,408.0,32.85,,29.4,,,,218.5,584.9,796.1,,1258.05,36.9,,264.0,1335.95,495.35,253.6,948.7,831.55,2499.3,210.2,,7770.45,151.8,689.85,,,,221.1,,,,128.85,,338.5,,217.75,491.7,,138.05,125.75,,66.85,,,59.05,2363.35,531.0
2000-06-14,,408.55,33.2,,29.3,,,,217.2,619.7,792.2,,1265.25,36.95,,263.55,1339.05,488.2,250.3,972.45,840.1,2533.4,209.45,,7813.1,153.85,697.8,,,,228.3,,,,130.9,,337.35,,220.7,503.1,,133.65,128.3,,68.95,,,61.6,2401.55,476.0
2000-06-15,,409.65,33.45,,29.5,,,,212.15,613.2,790.85,,1263.05,36.5,,261.25,1337.65,484.85,250.9,984.2,851.4,2484.6,209.3,,8282.35,153.45,716.9,,,,224.2,,,,127.9,,331.45,,223.15,501.9,,131.4,127.15,,67.6,,,60.65,2583.75,476.0
2000-06-16,,408.35,33.9,,29.3,,,,213.5,609.55,851.75,,1256.25,36.5,,261.55,1406.3,499.85,251.0,1008.6,856.5,2492.2,209.55,,8390.65,155.1,723.7,,,,228.95,,,,128.65,,332.25,,233.6,506.4,,132.3,130.35,,67.3,,,60.15,2807.55,496.85
2000-06-19,,,33.9,,29.4,,,,216.1,603.95,881.65,,1258.3,35.5,,263.75,1459.6,504.1,251.65,1003.75,851.85,2533.65,207.55,,8565.7,155.7,737.25,,,,225.35,,,,128.75,,331.35,,231.35,543.7,,134.45,128.95,,71.7,,,60.65,2956.5,538.35
2000-06-20,,405.55,33.75,,30.8,,,,217.2,599.65,936.2,,1408.55,35.0,,265.5,1455.8,509.2,254.6,995.55,848.8,2511.4,213.85,,8728.95,157.05,751.4,,,,221.15,,,,128.05,,330.3,,237.2,605.95,,135.1,127.35,,71.65,,,57.9,2970.35,546.75
2000-06-21,,405.1,33.6,,33.2,,,,218.6,589.35,858.25,,1314.7,35.25,,263.85,1394.95,525.1,256.2,977.4,826.5,2573.2,212.9,,8500.75,159.85,724.95,,,,220.6,,,,133.0,,329.15,,225.3,574.15,,130.6,123.45,,69.6,,,59.5,2730.05,501.75
2000-06-22,,405.5,33.75,,33.5,,,,218.2,592.55,873.5,,1329.8,34.65,,263.75,1377.6,525.35,257.1,978.6,808.1,2655.65,215.0,,8512.6,161.8,736.0,,,,220.95,,,,143.65,,345.0,,230.5,563.25,,130.2,124.75,,69.85,,,61.3,2755.7,509.55
2000-06-23,,,33.3,,32.2,,,,212.2,580.35,864.55,,1283.5,34.75,,264.55,1305.15,536.25,257.4,972.95,790.05,2806.95,214.7,,8259.25,164.55,739.4,,,,213.35,,,,154.5,,337.75,,236.6,558.45,,129.15,123.35,,69.95,,,59.95,2616.25,478.55
2000-06-26,,403.0,32.85,,32.5,,,,195.15,572.4,858.9,,1271.25,34.75,,263.55,1366.1,541.15,255.15,975.6,789.95,2759.85,210.6,,8083.15,160.5,724.95,,,,213.35,,,,152.65,,331.15,,227.8,550.1,,126.1,121.8,,68.4,,,58.3,2828.35,489.3
2000-06-27,,400.05,32.55,,31.7,,,,194.4,576.55,855.5,,1252.35,34.7,,275.75,1364.25,558.2,251.9,951.8,790.8,2823.65,211.85,,8157.5,159.5,720.75,,,,209.6,,,,152.3,,334.5,,227.05,528.7,,126.7,120.95,,67.25,,,55.55,2764.0,465.95
2000-06-28,,403.8,33.0,,32.0,,,,195.0,591.35,855.95,,1289.1,35.75,,283.1,1327.4,551.55,250.45,964.8,790.25,2881.75,211.1,,8216.8,162.2,754.4,,,,214.5,,,,148.45,,333.75,,228.5,537.8,,126.9,121.95,,67.95,,,56.1,2864.05,459.0
2000-06-29,,404.6,32.9,,31.95,,,,198.25,609.0,867.1,,1321.9,35.5,,304.2,1329.2,548.15,257.6,991.0,800.25,2889.5,212.8,,8390.5,162.6,798.85,,,,215.05,,,,147.7,,342.25,,230.05,537.95,,126.35,121.35,,66.9,,,55.5,2875.8,455.4
2000-06-30,,404.3,33.0,,32.35,,,,192.4,596.85,864.55,,1305.85,34.85,,287.3,1282.9,551.65,252.35,986.9,791.65,2837.7,211.5,,8310.4,164.65,791.8,,,,212.05,,,,141.05,,340.8,,227.4,540.05,,123.5,118.45,,66.4,,,55.15,2930.85,433.25
2000-07-03,,403.45,33.55,,31.6,,,,194.6,612.7,876.5,,1321.0,35.0,,293.2,1331.7,548.7,268.65,998.05,789.75,2704.45,222.6,,8583.55,164.05,817.15,,,,214.85,,,,139.8,,348.15,,230.65,566.95,,125.7,126.4,,65.65,,,55.05,3115.45,458.9
2000-07-04,,,33.1,,29.45,,,,194.65,619.05,967.3,,1409.4,35.05,,291.9,1342.6,480.0,278.85,999.55,800.6,2771.7,225.75,,8749.85,164.8,809.65,,,,228.15,,,,140.9,,345.4,,233.2,625.8,,123.3,128.3,,65.5,,,54.3,3267.65,448.5
2000-07-05,,399.5,33.5,,31.8,,,,202.2,617.9,914.2,,1347.7,35.35,,297.7,1333.45,484.65,278.0,998.25,801.85,286.7,225.2,,8600.45,165.3,798.4,,,,226.25,,,,139.85,,354.15,,232.6,596.4,,126.3,127.15,,67.3,,,55.75,3198.05,465.7
2000-07-06,,400.3,34.45,,31.55,,,,198.85,609.0,930.45,,1354.55,34.2,,290.75,1297.3,511.25,275.95,988.8,801.55,279.8,224.3,,8468.25,165.65,809.4,,,,224.95,,,,142.35,,362.35,,229.0,600.7,,129.8,127.9,,67.4,,,55.2,3103.3,462.8
2000-07-07,,,,,32.3,,,,202.45,614.95,933.05,,1345.15,33.95,,286.6,1253.15,499.9,281.8,987.95,801.75,276.9,214.65,,8487.65,166.0,832.95,,,,225.05,,,,143.9,,361.2,,231.95,608.55,,129.05,134.95,,67.0,,,55.0,3013.95,458.95
2000-07-10,,400.7,33.7,,31.55,,,,208.35,617.25,937.8,,1348.7,32.7,,291.3,1281.35,489.85,275.7,989.3,801.0,279.0,211.3,,8296.6,167.0,837.95,,,,226.65,,,,144.2,,368.5,,228.7,607.85,,131.15,134.25,,66.9,,,57.2,3023.85,437.7
2000-07-11,,401.65,33.25,,34.05,,,,235.5,628.65,908.05,,1326.45,32.85,,289.8,1248.65,481.2,274.85,991.9,801.8,278.1,206.9,,8273.25,166.35,863.25,,,,224.35,,,,143.55,,375.95,,230.7,593.6,,132.9,139.15,,66.7,,,59.55,2882.25,454.15
2000-07-12,,,34.85,,33.3,,,,224.25,643.75,835.4,,1282.65,35.15,,297.45,1261.75,490.55,267.9,1031.85,811.7,282.55,208.6,,8361.55,169.4,845.5,,,,226.6,,,,147.7,,370.05,,230.1,556.7,,132.4,140.6,,69.1,,,63.8,3011.0,495.3
2000-07-13,,430.45,37.65,,34.0,,,,222.55,649.95,834.3,,1290.5,33.6,,292.3,1222.95,487.65,265.85,1035.65,815.3,292.9,207.25,,8031.15,168.5,833.3,,,,219.95,,,,144.9,,365.75,,229.4,561.5,,131.75,140.8,,68.75,,,60.95,2900.05,493.6
2000-07-14,,445.7,40.7,,34.0,,,,223.85,670.55,803.2,,1278.3,33.9,,287.9,1205.1,478.55,265.8,1044.7,817.35,295.2,207.45,,7770.05,165.0,824.85,,,,217.8,,,,143.6,,361.2,,225.65,572.95,,127.2,138.05,,67.7,,,62.75,2847.85,528.2
2000-07-17,,438.25,39.05,,34.5,,,,225.3,678.3,796.8,,1276.25,32.6,,289.5,1143.95,480.95,254.35,1109.2,844.5,278.4,208.0,,7692.6,162.5,781.7,,,,210.75,,,,143.0,,363.3,,224.0,588.45,,126.7,143.95,,71.8,,,63.2,2845.55,520.0
2000-07-18,,435.25,39.6,,34.95,,,,216.85,676.1,753.7,,1271.9,32.05,,292.7,1119.0,475.55,250.25,1108.9,849.45,275.95,209.5,,7454.55,161.2,805.95,,,,212.4,,,,139.9,,358.15,,230.4,588.7,,124.45,140.4,,72.9,,,61.25,2768.85,518.25
2000-07-19,,429.15,42.25,,34.0,,,,203.8,672.9,735.5,,1263.85,33.65,,279.05,1130.9,475.3,251.25,1099.5,820.8,267.55,206.65,,7325.1,163.6,784.7,,,,208.7,,,,142.95,,354.1,,223.25,580.45,,124.45,134.7,,70.5,,,61.0,2722.7,504.4
2000-07-20,,433.7,40.9,,34.0,,,,199.1,666.05,739.95,,1247.2,33.1,,253.1,1105.3,511.65,248.35,1103.0,808.8,261.8,197.8,,7347.25,163.85,769.45,,,,207.1,,,,140.65,,357.6,,219.85,580.7,,121.8,136.15,,69.0,,,58.05,2698.65,496.45
2000-07-21,,435.7,41.8,,34.1,,,,199.6,651.65,714.15,,1168.75,33.45,,252.0,1128.4,509.25,241.6,1118.65,804.55,256.5,201.95,,7349.3,164.7,753.75,,,,202.35,,,,140.95,,343.9,,218.0,592.75,,117.2,125.8,,68.4,,,55.2,2588.15,462.75
2000-07-24,,431.85,38.5,,33.05,,,,190.4,637.0,684.55,,1071.65,30.8,,230.7,1026.3,501.0,231.2,1139.85,790.05,240.4,200.2,,6851.8,157.65,739.15,,,,171.1,,,,134.6,,326.5,,200.05,570.85,,106.3,116.5,,65.45,,,51.35,2317.35,418.4
2000-07-25,,,39.25,,33.0,,,,198.15,654.85,707.75,,1077.95,30.1,,242.25,1069.9,498.4,242.65,1149.1,803.8,239.5,200.15,,7118.45,156.6,755.7,,,,181.9,,,,135.35,,333.9,,202.5,606.7,,108.0,120.0,,66.35,,,51.9,2515.35,437.15
2000-07-26,,444.5,39.95,,33.0,,,,189.2,672.15,713.2,,1104.5,32.55,,240.6,1060.05,499.75,245.0,1010.65,800.1,240.75,200.15,,6656.1,158.3,732.15,,,,183.85,,,,139.35,,325.6,,194.65,600.25,,103.65,116.45,,66.5,,,53.1,2419.5,412.8
2000-07-27,,440.1,39.75,,33.0,,,,182.1,672.05,719.9,,1101.25,32.05,,246.1,1073.7,500.3,244.5,1037.35,798.05,240.55,200.65,,6787.2,156.2,736.65,,,,205.3,,,,138.5,,344.05,,197.65,609.25,,106.2,117.85,,66.2,,,53.2,2512.1,446.6
2000-07-28,,436.9,39.85,,34.25,,,,181.05,675.5,707.1,,1083.75,31.1,,259.3,1008.15,500.05,235.1,1027.8,799.35,236.4,201.05,,6845.3,156.55,748.05,,,,206.65,,,,139.45,,340.45,,205.85,603.9,,104.05,118.2,,61.35,,,53.0,2450.15,451.75
2000-07-31,,448.85,39.5,,34.0,,,,180.85,715.05,726.15,,1151.05,30.5,,254.5,1002.5,505.9,232.9,1029.7,799.05,240.75,199.45,,6761.25,151.1,741.95,,,,195.9,,,,135.65,,336.8,,200.65,607.1,,92.55,117.95,,58.95,,,49.65,2411.3,433.15
2000-08-01,,464.0,38.9,,34.4,,,,177.05,699.55,733.7,,1156.8,29.35,,256.55,961.9,499.3,227.45,948.95,804.7,240.75,199.85,,6748.15,140.0,751.7,,,,178.0,,,,130.0,,338.5,,199.95,591.05,,94.85,118.05,,55.95,,,47.5,2402.7,427.3
2000-08-02,,272.1,39.05,,34.0,,,,178.65,679.95,737.7,,1160.9,29.0,,275.9,988.35,491.75,224.0,967.85,847.45,240.7,199.35,,6627.1,137.7,759.25,,,,181.5,,,,133.0,,339.0,,203.05,595.25,,98.35,117.9,,52.45,,,47.45,2440.5,438.8
2000-08-03,,263.4,38.95,,34.0,,,,179.15,675.8,743.5,,1159.7,28.6,,275.55,945.4,489.15,252.45,961.6,830.25,238.2,206.25,,6450.6,139.75,749.55,,,,175.35,,,,134.85,,337.65,,200.55,589.75,,95.1,114.95,,51.55,,,45.0,2375.9,425.6
2000-08-04,,,37.75,,34.35,,,,178.2,678.85,721.2,,1151.85,28.5,,278.7,946.25,503.15,249.75,945.65,828.2,255.8,205.9,,6325.2,137.6,761.05,,,,169.75,,,,125.7,,330.1,,201.9,599.25,,93.45,113.75,,50.9,,,42.5,2198.45,398.45
2000-08-07,,270.1,38.05,,34.2,,,,180.9,671.35,719.3,,1147.15,27.75,,274.35,907.55,502.75,235.2,917.2,818.65,256.0,206.75,,6438.8,136.05,775.15,,,,173.75,,,,121.2,,330.25,,200.7,592.15,,91.65,108.15,,51.25,,,42.5,2204.6,383.5
2000-08-08,,271.8,37.55,,33.9,,,,183.4,686.45,724.15,,1159.1,27.45,,280.8,956.25,505.55,253.05,930.15,816.1,250.15,210.25,,7459.25,136.6,778.2,,,,182.65,,,,119.65,,330.85,,203.3,591.15,,92.25,109.9,,49.9,,,42.7,2383.4,385.25
2000-08-09,,270.7,38.1,,34.0,,,,176.55,697.55,733.05,,1171.55,28.0,,276.6,1047.75,493.55,244.05,915.65,805.65,239.85,208.7,,7571.65,139.35,768.4,,,,181.25,,,,119.7,,333.7,,203.0,595.4,,93.95,112.1,,52.8,,,44.5,2448.05,392.05
2000-08-10,,268.65,38.15,,34.4,,,,169.35,687.65,733.85,,1138.7,28.0,,278.2,990.05,496.05,243.65,901.25,798.3,240.7,206.45,,7270.55,142.25,767.35,,,,179.75,,,,119.4,,329.55,,200.75,599.6,,92.65,110.15,,52.05,,,43.25,2321.45,398.85
2000-08-11,,271.45,37.8,,34.0,,,,160.8,688.6,730.6,,1101.8,27.7,,279.4,990.5,504.95,242.2,912.15,803.0,232.8,203.1,,7235.55,141.95,761.25,,,,173.25,,,,116.5,,329.25,,199.5,595.65,,90.85,107.2,,51.65,,,42.65,2363.95,380.6
2000-08-14,,277.25,37.25,,34.0,,,,161.65,703.05,727.15,,1100.35,28.1,,288.75,1020.25,503.15,243.5,922.0,803.55,235.8,202.25,,7280.5,139.7,801.85,,,,173.45,,,,110.3,,329.35,,199.3,593.4,,87.1,105.65,,51.2,,,43.6,2441.35,384.25
2000-08-16,,271.7,37.95,,34.1,,,,162.35,702.15,779.8,,1137.95,27.9,,273.6,1072.4,522.8,246.0,923.0,801.4,243.7,209.3,,7735.3,137.85,818.8,,,,181.8,,,,114.25,,337.4,,201.45,626.5,,89.55,107.65,,52.95,,,45.85,2561.85,397.6
2000-08-17,,267.8,37.85,,34.15,,,,166.3,689.6,770.4,,1149.15,26.95,,246.95,1073.55,513.0,246.95,920.5,802.15,243.25,207.6,,7561.85,141.7,799.85,,,,201.3,,,,114.15,,337.75,,197.55,586.4,,90.45,107.05,,52.85,,,44.8,2496.45,400.8
2000-08-18,,270.2,37.9,,34.95,,,,165.3,690.0,770.8,,1149.2,26.6,,249.35,1101.25,501.1,239.55,938.95,804.3,244.7,207.2,,7970.9,142.7,793.55,,,,197.7,,,,112.2,,336.95,,196.85,592.0,,89.6,106.5,,52.55,,,43.9,2645.2,425.9
2000-08-21,,270.95,37.7,,34.1,,,,167.65,689.3,790.35,,1168.2,26.55,,253.25,1121.55,490.4,235.2,942.1,797.85,245.25,200.25,,7965.9,142.8,780.9,,,,199.35,,,,110.65,,336.5,,197.45,592.5,,90.95,107.55,,53.35,,,45.55,2699.2,460.45
2000-08-22,,269.8,37.65,,34.85,,,,165.9,681.9,792.7,,1196.65,26.7,,258.45,1117.6,482.9,230.5,926.8,790.5,242.55,199.9,,8295.85,143.6,766.25,,,,202.2,,,,107.25,,338.3,,197.75,587.95,,92.35,111.5,,53.25,,,46.15,2768.2,492.75
2000-08-23,,257.7,38.2,,34.05,,,,167.25,679.05,790.75,,1218.05,27.3,,264.6,1147.4,489.6,232.8,921.65,793.5,248.6,200.0,,8045.85,141.9,776.65,,,,200.05,,,,111.95,,339.55,,199.7,588.7,,95.8,112.4,,55.25,,,46.0,2779.15,505.15
2000-08-24,,261.7,37.9,,34.05,,,,168.0,673.8,816.25,,1296.5,27.9,,260.6,1165.05,495.35,231.55,919.65,792.8,244.1,197.7,,8211.05,141.6,769.5,,,,198.25,,,,111.8,,335.6,,199.3,584.8,,94.2,110.4,,55.25,,,45.1,3062.05,502.45
2000-08-25,,262.0,37.95,,34.0,,,,167.7,676.2,840.5,,1347.95,28.0,,263.8,1160.75,500.5,238.8,918.7,790.2,241.35,194.85,,8155.85,142.0,760.3,,,,198.75,,,,111.25,,333.6,,198.55,587.6,,95.6,110.15,,54.75,,,45.0,3085.65,493.2
2000-08-28,,260.0,37.85,,34.0,,,,168.1,674.0,829.45,,1312.05,27.0,,271.2,1166.2,500.7,235.2,922.55,790.6,241.25,199.1,,7797.9,143.0,763.95,,,,200.15,,,,112.75,,332.2,,199.6,581.45,,104.75,110.7,,56.25,,,45.7,3051.45,483.8
2000-08-29,,253.8,37.65,,34.0,,,,168.05,679.75,829.9,,1324.35,28.0,,269.65,1205.1,505.0,234.75,917.45,794.6,238.8,193.8,,7841.45,143.4,767.0,,,,190.3,,,,112.0,,330.4,,199.25,563.25,,102.1,109.8,,56.85,,,45.4,3105.8,496.35
2000-08-30,,259.65,38.4,,34.0,,,,172.35,675.05,810.95,,1307.95,26.95,,269.65,1276.2,520.15,235.9,920.25,796.35,238.95,197.25,,7852.2,145.9,759.25,,,,185.65,,,,114.25,,336.9,,200.7,560.85,,99.5,110.15,,57.25,,,45.7,3271.85,517.6
2000-08-31,,,38.1,,34.0,,,,176.0,668.5,811.55,,1319.6,27.45,,273.15,1300.35,524.05,239.35,917.9,801.15,238.95,194.9,,8326.8,146.85,775.95,,,,184.3,,,,114.5,,336.55,,198.45,561.95,,100.1,109.0,,60.1,,,44.95,3261.45,522.95
2000-09-04,,259.15,38.05,,,,,,176.6,661.8,827.45,,1361.65,26.25,,269.65,1406.1,528.25,238.45,915.35,799.7,246.2,196.5,,8609.4,145.4,771.45,,,,187.8,,,,116.0,,353.9,,201.7,559.0,,98.0,110.9,,57.85,,,45.6,3452.45,551.45
2000-09-05,,257.05,37.9,,34.8,,,,186.65,659.8,824.65,,1344.8,24.65,,258.6,1370.6,544.6,239.25,917.85,811.45,244.35,203.25,,8532.1,152.85,772.35,,,,195.75,,,,116.4,,355.75,,205.15,532.65,,101.05,111.25,,58.2,,,47.15,3379.35,550.5
2000-09-06,,258.9,39.45,,34.95,,,,185.15,664.6,819.7,,1317.8,26.0,,243.9,1263.2,539.95,242.55,928.65,814.35,251.85,198.7,,8360.5,153.35,764.5,,,,202.7,,,,116.95,,363.6,,208.7,530.05,,102.0,113.05,,58.35,,,50.95,3358.05,539.05
2000-09-07,,258.6,40.15,,36.15,,,,180.9,661.2,807.85,,1382.65,24.85,,235.9,1290.9,534.3,240.1,926.45,828.55,252.1,196.8,,8358.1,143.8,764.0,,,,200.2,,,,118.45,,361.85,,208.15,533.8,,102.3,113.1,,59.2,,,55.05,3348.45,543.5
2000-09-08,,256.65,40.15,,34.5,,,,178.9,649.9,795.25,,1425.0,24.65,,240.75,1310.1,532.2,238.55,916.0,841.35,249.35,194.8,,8582.7,139.35,762.7,,,,201.15,,,,116.15,,370.9,,212.75,545.15,,99.9,111.55,,59.95,,,54.45,3327.35,545.7
2000-09-11,,255.15,40.1,,34.1,,,,178.95,646.05,787.95,,1411.35,25.0,,245.05,1318.75,529.45,240.1,928.0,847.85,251.25,193.05,,8681.75,139.9,761.1,,,,210.35,,,,116.3,,383.15,,212.85,572.35,,96.85,111.1,,59.2,,,55.05,3260.95,551.0
2000-09-12,,251.05,39.85,,34.1,,,,180.0,626.1,763.45,,1378.95,25.15,,240.3,1255.8,520.65,236.25,930.3,845.5,252.75,187.7,,8841.4,140.7,830.15,,,,211.1,,,,115.25,,383.45,,212.75,545.45,,95.5,109.2,,58.55,,,53.0,3240.15,546.15
